train_acc,val_acc,train_loss,val_loss
0.007375000510364771,0.04150000214576721,0.11986570805311203,0.045351799577474594
0.033375002443790436,0.001500000013038516,0.041374631226062775,0.08610548824071884
0.08000000566244125,0.029000001028180122,0.04104050621390343,0.03141491115093231
0.06237500160932541,0.08150000125169754,0.025647195056080818,0.027182362973690033
0.1067500039935112,0.04000000283122063,0.023977570235729218,0.0338732972741127
0.13762500882148743,0.09700000286102295,0.028241664171218872,0.024513239040970802
0.14762501418590546,0.027000000700354576,0.020784970372915268,0.038777247071266174
0.1446250081062317,0.11600000411272049,0.015997473150491714,0.04542511701583862
0.22887501120567322,0.2710000276565552,0.013062996789813042,0.04020169749855995
0.24512501060962677,0.34550002217292786,0.017234185710549355,0.1116405725479126
0.26600000262260437,0.21450001001358032,0.00853075459599495,0.03151928633451462
0.29212501645088196,0.3815000057220459,0.007743721827864647,0.08661483228206635
0.2901250123977661,0.17900000512599945,0.009253601543605328,0.02932576835155487
0.2602500021457672,0.33900001645088196,0.006095511838793755,0.04736964777112007
0.30025002360343933,0.1300000101327896,0.014331184327602386,0.14477519690990448
0.31700000166893005,0.3880000114440918,0.010961877182126045,0.03902064263820648
0.37050002813339233,0.32850000262260437,0.009001709520816803,0.02905420772731304
0.36662501096725464,0.28200000524520874,0.0019285785965621471,0.05061684548854828
0.3697500228881836,0.289000004529953,0.006194050889462233,0.03287627175450325
0.34925001859664917,0.3700000047683716,0.0046535395085811615,0.03935248777270317
0.3763750195503235,0.3595000207424164,0.0034491950646042824,0.03542603179812431
0.3786250054836273,0.3605000078678131,0.0019892591517418623,0.037105742841959
0.3751250207424164,0.29100000858306885,0.004013740457594395,0.03519964963197708
0.39362502098083496,0.3765000104904175,0.009056540206074715,0.04258959740400314
0.398250013589859,0.3525000214576721,0.0005785314715467393,0.03925331309437752
0.4087500274181366,0.367000013589859,0.00024026163737289608,0.039745230227708817
0.4162500202655792,0.3725000321865082,8.99867809494026e-05,0.04102344065904617
0.4123750329017639,0.40400001406669617,0.01634700410068035,0.04186653345823288
0.42737501859664917,0.398000031709671,0.002549075288698077,0.04248901829123497
0.4307500123977661,0.3865000307559967,0.0024692234583199024,0.040179528295993805
0.437375009059906,0.3985000252723694,0.006369359791278839,0.035404328256845474
0.44312500953674316,0.40300002694129944,0.000337663252139464,0.036254994571208954
0.44712501764297485,0.4065000116825104,0.0001373599370708689,0.037767961621284485
0.4490000307559967,0.39650002121925354,9.734092600410804e-05,0.039369650185108185
0.45212501287460327,0.41200003027915955,8.024810085771605e-05,0.03784968703985214
0.45225003361701965,0.4085000157356262,6.412098446162418e-05,0.03842019662261009
0.4593750238418579,0.49650001525878906,0.02756827510893345,0.45782798528671265
0.4286250174045563,0.3735000193119049,0.012610017322003841,0.04160953313112259
0.4256250262260437,0.40450000762939453,0.001806301181204617,0.03961922600865364
0.42912501096725464,0.3815000057220459,0.001952054793946445,0.033629558980464935
0.41862502694129944,0.40150001645088196,0.00024845957523211837,0.03572976589202881
0.4282500147819519,0.4025000333786011,0.00023803513613529503,0.034734416753053665
0.4322500228881836,0.39250001311302185,0.00021992664551362395,0.036759622395038605
0.4336250126361847,0.39750000834465027,0.0001441683853045106,0.035615090280771255
