train_acc,val_acc,train_loss,val_loss,train_precision,val_precision,train_recall,val_recall
0.020500000566244125,0.030500000342726707,1.3049362897872925,0.3335200548171997,0.7961249947547913,0.824999988079071,0.7961249947547913,0.824999988079071
0.06818749755620956,0.04050000011920929,0.2531009018421173,0.18952509760856628,0.9125000238418579,0.9509999752044678,0.9125000238418579,0.9509999752044678
0.11181250214576721,0.12600000202655792,0.19075077772140503,0.09978749603033066,0.9368749856948853,0.9589999914169312,0.9368749856948853,0.9589999914169312
0.14237500727176666,0.06199999898672104,0.16560465097427368,0.16005101799964905,0.9463750123977661,0.9369999766349792,0.9463750123977661,0.9369999766349792
0.15074999630451202,0.10949999839067459,0.1558305323123932,0.07950436323881149,0.9537500143051147,0.9670000076293945,0.9537500143051147,0.9670000076293945
0.21437500417232513,0.1860000044107437,0.1201997771859169,0.08490197360515594,0.9614999890327454,0.9729999899864197,0.9614999890327454,0.9729999899864197
0.25556251406669617,0.2240000069141388,0.11471306532621384,0.08039099723100662,0.9660000205039978,0.9760000109672546,0.9660000205039978,0.9760000109672546
0.2777499854564667,0.2874999940395355,0.09694504737854004,0.07640398293733597,0.9700000286102295,0.972000002861023,0.9700000286102295,0.972000002861023
0.281374990940094,0.2554999887943268,0.11131986975669861,0.2342880517244339,0.9707499742507935,0.9100000262260437,0.9707499742507935,0.9100000262260437
0.31168749928474426,0.29600000381469727,0.1029655858874321,0.1374332159757614,0.9726250171661377,0.9570000171661377,0.9726250171661377,0.9570000171661377
0.3240000009536743,0.320499986410141,0.0960424393415451,0.06875506043434143,0.9726250171661377,0.9789999723434448,0.9726250171661377,0.9789999723434448
0.4101875126361847,0.3544999957084656,0.08643583208322525,0.06666727364063263,0.9768750071525574,0.9829999804496765,0.9768750071525574,0.9829999804496765
0.3844375014305115,0.36649999022483826,0.08812785893678665,0.07605975866317749,0.9783750176429749,0.9850000143051147,0.9783750176429749,0.9850000143051147
0.37599998712539673,0.2529999911785126,0.08616773784160614,0.044029753655195236,0.9794999957084656,0.9819999933242798,0.9794999957084656,0.9819999933242798
0.36381250619888306,0.36000001430511475,0.08099480718374252,0.05940566584467888,0.9796249866485596,0.9819999933242798,0.9796249866485596,0.9819999933242798
0.3440625071525574,0.2865000069141388,0.0838727355003357,0.06717877835035324,0.9821249842643738,0.9760000109672546,0.9821249842643738,0.9760000109672546
0.42906248569488525,0.4519999921321869,0.06385906785726547,0.13373571634292603,0.984375,0.9620000123977661,0.984375,0.9620000123977661
0.44600000977516174,0.45750001072883606,0.0700521171092987,0.08099117130041122,0.9825000166893005,0.9850000143051147,0.9825000166893005,0.9850000143051147
0.38337498903274536,0.3865000009536743,0.07602880150079727,0.07770095765590668,0.9828749895095825,0.9829999804496765,0.9828749895095825,0.9829999804496765
0.4293749928474426,0.38100001215934753,0.05592852085828781,0.10458890348672867,0.987500011920929,0.9729999899864197,0.987500011920929,0.9729999899864197
