train_acc,val_acc,train_loss,val_loss,precision,recall
0.016124999150633812,0.012500000186264515,0.11689020693302155,0.0342438742518425,0.9602385759353638,0.9660000205039978
0.03175000101327896,0.0215000007301569,0.04181792587041855,0.11202038824558258,0.9806259274482727,0.9869999885559082
0.09737499803304672,0.1420000046491623,0.032079920172691345,0.058935847133398056,0.9868093729019165,0.9912499785423279
0.06787499785423279,0.019999999552965164,0.027145342901349068,0.03259949013590813,0.9872976541519165,0.9909999966621399
0.09987500309944153,0.12549999356269836,0.01952592097222805,0.026089901104569435,0.9920099973678589,0.9932500123977661
0.13774999976158142,0.1315000057220459,0.02217939682304859,0.030693531036376953,0.9907799363136292,0.9940000176429749
0.16487500071525574,0.11400000005960464,0.01641153171658516,0.02783322148025036,0.9927554130554199,0.9934999942779541
0.148375004529953,0.14000000059604645,0.014519352465867996,0.029651153832674026,0.9945027232170105,0.9950000047683716
0.1392499953508377,0.1264999955892563,0.017589855939149857,0.02312152087688446,0.9917664527893066,0.9937499761581421
0.17100000381469727,0.11550000309944153,0.010635130107402802,0.03223085775971413,0.9955056309700012,0.996749997138977
0.19437499344348907,0.18449999392032623,0.010061198845505714,0.027455506846308708,0.9962546825408936,0.9975000023841858
0.25475001335144043,0.2809999883174896,0.01875557005405426,0.027744436636567116,0.992516815662384,0.9947500228881836
0.28737500309944153,0.29350000619888306,0.005281205754727125,0.040967024862766266,0.9979994893074036,0.9977499842643738
0.2993749976158142,0.3269999921321869,0.006457805167883635,0.04320763051509857,0.9975018501281738,0.9982500076293945
0.26774999499320984,0.18400000035762787,0.007036829832941294,0.03998022526502609,0.9967524409294128,0.9975000023841858
0.2697499990463257,0.30399999022483826,0.0019323505694046617,0.030687086284160614,0.9992498159408569,0.9990000128746033
0.3240000009536743,0.4065000116825104,0.002630747389048338,0.07950229197740555,0.9992498159408569,0.9990000128746033
0.32249999046325684,0.16699999570846558,0.005842489656060934,0.048842303454875946,0.9977505803108215,0.9980000257492065
0.3311249911785126,0.34700000286102295,0.0008497972157783806,0.030045591294765472,0.9997500777244568,1.0
0.34937500953674316,0.35899999737739563,0.0004147483268752694,0.03502199426293373,1.0,1.0
0.3580000102519989,0.34450000524520874,0.00014298915630206466,0.03241908177733421,1.0,1.0
0.3720000088214874,0.351500004529953,6.632838631048799e-05,0.033417243510484695,1.0,1.0
0.3868750035762787,0.36250001192092896,5.6124939874280244e-05,0.03475375473499298,1.0,1.0
0.4000000059604645,0.38999998569488525,5.0787359214155003e-05,0.037344276905059814,1.0,1.0
0.4090000092983246,0.35499998927116394,4.843613351113163e-05,0.040249451994895935,1.0,1.0
0.4163750112056732,0.3935000002384186,4.320227890275419e-05,0.0387643426656723,1.0,1.0
0.42412498593330383,0.40950000286102295,2.255988511024043e-05,0.04085363447666168,1.0,1.0
0.42925000190734863,0.4124999940395355,1.6392930774600245e-05,0.041522324085235596,1.0,1.0
0.4026249945163727,0.37049999833106995,0.022439975291490555,0.046366360038518906,0.9942557215690613,0.9952499866485596
0.40450000762939453,0.42100000381469727,0.008268785662949085,0.06050597503781319,0.9972493052482605,0.996999979019165
0.40837499499320984,0.390500009059906,0.0014943912392482162,0.03799287974834442,0.999750018119812,0.999750018119812
0.4097500145435333,0.3815000057220459,0.0003371181373950094,0.03974283114075661,1.0,1.0
0.4027499854564667,0.3855000138282776,0.00020080186368431896,0.040359463542699814,1.0,1.0
0.40562498569488525,0.40299999713897705,7.415295840473846e-05,0.042573150247335434,1.0,1.0
0.41350001096725464,0.40849998593330383,5.834448165842332e-05,0.042674195021390915,1.0,1.0
0.4180000126361847,0.4074999988079071,5.006061473977752e-05,0.042145151644945145,1.0,1.0
0.42500001192092896,0.414000004529953,4.6352986828424037e-05,0.04249009117484093,1.0,1.0
0.42774999141693115,0.40700000524520874,3.904321420122869e-05,0.04174667224287987,1.0,1.0
0.429625004529953,0.4259999990463257,6.214492168510333e-05,0.04862897843122482,1.0,1.0
0.4332500100135803,0.4309999942779541,2.8545586246764287e-05,0.05060755833983421,1.0,1.0
0.44075000286102295,0.42149999737739563,1.755563607730437e-05,0.04793931916356087,1.0,1.0
0.44337499141693115,0.4449999928474426,1.46480233524926e-05,0.05487275496125221,1.0,1.0
0.44749999046325684,0.43799999356269836,1.2761334801325575e-05,0.0498787984251976,1.0,1.0
0.4322499930858612,0.3605000078678131,0.016615811735391617,0.035051070153713226,0.9972506761550903,0.9975000023841858
0.34337499737739563,0.3490000069141388,0.005393132567405701,0.03151388838887215,0.99725341796875,0.9984999895095825
0.375124990940094,0.36800000071525574,0.0005961494171060622,0.03114931471645832,1.0,1.0
0.38587498664855957,0.3734999895095825,0.0001396191364619881,0.03244183585047722,1.0,1.0
0.3831250071525574,0.37700000405311584,0.00010585311247268692,0.03215596824884415,1.0,1.0
0.3942500054836273,0.37549999356269836,0.00010514957102714106,0.032216668128967285,1.0,1.0
0.40062499046325684,0.39750000834465027,6.713633047183976e-05,0.03245314955711365,1.0,1.0
0.4036250114440918,0.3944999873638153,6.210596620803699e-05,0.03357872739434242,1.0,1.0
0.41225001215934753,0.3995000123977661,6.278344517340884e-05,0.033723581582307816,1.0,1.0
0.4092499911785126,0.4189999997615814,9.411167411599308e-05,0.04150005057454109,1.0,1.0
0.42800000309944153,0.45649999380111694,0.020490989089012146,0.06068470701575279,0.9959999918937683,0.9959999918937683
0.4652499854564667,0.49000000953674316,0.013283954001963139,0.10004749894142151,0.996751606464386,0.9972500205039978
