train_acc,val_acc,train_loss,val_loss,precision,recall
0.26093751192092896,0.31150001287460327,2.609010696411133,0.04405070096254349,0.906000018119812,0.906000018119812
0.3853749930858612,0.45649999380111694,0.13762153685092926,0.09529086202383041,0.9738749861717224,0.9738749861717224
0.5378749966621399,0.5827500224113464,0.09483371675014496,0.061868324875831604,0.9858750104904175,0.9858750104904175
0.6087499856948853,0.7222499847412109,0.06754222512245178,0.06743388622999191,0.9903749823570251,0.9903749823570251
0.6736249923706055,0.6677500009536743,0.0610092431306839,0.17178545892238617,0.9934999942779541,0.9934999942779541
0.7083125114440918,0.7197499871253967,0.06381923705339432,0.07465234398841858,0.9938750267028809,0.9938750267028809
0.7804999947547913,0.7507500052452087,0.049636341631412506,0.04950523376464844,0.9956250190734863,0.9956250190734863
0.8076249957084656,0.8447499871253967,0.02899506874382496,0.09870900213718414,0.9980000257492065,0.9980000257492065
0.8568124771118164,0.8180000185966492,0.042500048875808716,0.05552821606397629,0.996999979019165,0.996999979019165
0.8655624985694885,0.8462499976158142,0.01730210892856121,0.09629636257886887,0.9983749985694885,0.9983749985694885
0.898687481880188,0.9022499918937683,0.019354548305273056,0.12248716503381729,0.9982500076293945,0.9982500076293945
0.9224374890327454,0.9437500238418579,0.027467502281069756,0.15884865820407867,0.9977499842643738,0.9977499842643738
0.9262499809265137,0.8955000042915344,0.057598330080509186,0.22068288922309875,0.9962499737739563,0.9962499737739563
0.8769999742507935,0.8140000104904175,0.030127139762043953,0.06563091278076172,0.9987499713897705,0.9987499713897705
0.8898125290870667,0.9027500152587891,0.031041525304317474,0.11963309347629547,0.9988750219345093,0.9988750219345093
0.9327499866485596,0.9142500162124634,0.01598750799894333,0.12248655408620834,0.9991250038146973,0.9991250038146973
0.9375625252723694,0.9424999952316284,0.03238937258720398,0.14268121123313904,0.9981250166893005,0.9981250166893005
0.9387500286102295,0.9330000281333923,0.011637337505817413,0.1358363777399063,0.9990000128746033,0.9990000128746033
0.9388124942779541,0.9010000228881836,0.0021743434481322765,0.19515123963356018,0.999875009059906,0.999875009059906
0.9501875042915344,0.9505000114440918,0.0013718073023483157,0.0934281200170517,0.999875009059906,0.999875009059906
