train_acc,val_acc,train_loss,val_loss,train_precision,val_precision,train_recall,val_recall
0.07481250166893005,0.05999999865889549,0.8715084791183472,0.2740466594696045,0.8486250042915344,0.8840000033378601,0.8486250042915344,0.8840000033378601
0.19106249511241913,0.1459999978542328,0.1970953494310379,0.11985582113265991,0.9331250190734863,0.9369999766349792,0.9331250190734863,0.9369999766349792
0.2783749997615814,0.2535000145435333,0.17395098507404327,0.2844252288341522,0.9466249942779541,0.878000020980835,0.9466249942779541,0.878000020980835
0.33000001311302185,0.26750001311302185,0.15422572195529938,0.09288495779037476,0.9546250104904175,0.9670000076293945,0.9546250104904175,0.9670000076293945
0.37275001406669617,0.3190000057220459,0.12712019681930542,0.11040154844522476,0.9652500152587891,0.953000009059906,0.9652500152587891,0.953000009059906
0.3706875145435333,0.39750000834465027,0.11362545937299728,0.09997239708900452,0.9666249752044678,0.9710000157356262,0.9666249752044678,0.9710000157356262
0.4283750057220459,0.39149999618530273,0.11445631086826324,0.07012657821178436,0.9731249809265137,0.9649999737739563,0.9731249809265137,0.9649999737739563
0.43062499165534973,0.4124999940395355,0.10092921555042267,0.18127769231796265,0.9737499952316284,0.9490000009536743,0.9737499952316284,0.9490000009536743
0.43531250953674316,0.45750001072883606,0.09465771168470383,0.14164365828037262,0.9758750200271606,0.9729999899864197,0.9758750200271606,0.9729999899864197
0.4803749918937683,0.5024999976158142,0.07473009079694748,0.15720641613006592,0.9794999957084656,0.9700000286102295,0.9794999957084656,0.9700000286102295
0.49318748712539673,0.42899999022483826,0.08256658911705017,0.08369726687669754,0.9801250100135803,0.9629999995231628,0.9801250100135803,0.9629999995231628
0.5172500014305115,0.5189999938011169,0.07580338418483734,0.22509397566318512,0.981249988079071,0.9470000267028809,0.981249988079071,0.9470000267028809
0.5375000238418579,0.4794999957084656,0.08054224401712418,0.2647871971130371,0.9835000038146973,0.9480000138282776,0.9835000038146973,0.9480000138282776
0.49775001406669617,0.5649999976158142,0.06943179666996002,0.19846928119659424,0.9835000038146973,0.9710000157356262,0.9835000038146973,0.9710000157356262
0.5336874723434448,0.578000009059906,0.07146886736154556,0.15273073315620422,0.9836249947547913,0.9739999771118164,0.9836249947547913,0.9739999771118164
0.5195000171661377,0.5509999990463257,0.06751576066017151,0.14441372454166412,0.9854999780654907,0.972000002861023,0.9854999780654907,0.972000002861023
0.5665624737739563,0.5385000109672546,0.05730495601892471,0.14643914997577667,0.9858750104904175,0.9769999980926514,0.9858750104904175,0.9769999980926514
0.5721874833106995,0.4715000092983246,0.06062302738428116,0.08573154360055923,0.9877499938011169,0.9710000157356262,0.9877499938011169,0.9710000157356262
0.557937502861023,0.45399999618530273,0.06640361249446869,0.0971226915717125,0.9893749952316284,0.9789999723434448,0.9893749952316284,0.9789999723434448
0.5922499895095825,0.47099998593330383,0.05505465716123581,0.08283942192792892,0.9903749823570251,0.9760000109672546,0.9903749823570251,0.9760000109672546
0.520312488079071,0.5134999752044678,0.0551733523607254,0.18850435316562653,0.9883750081062317,0.968999981880188,0.9883750081062317,0.968999981880188
0.5873749852180481,0.5699999928474426,0.04623282700777054,0.16825294494628906,0.9898750185966492,0.972000002861023,0.9898750185966492,0.972000002861023
0.5844374895095825,0.5674999952316284,0.05636482313275337,0.12247420847415924,0.9917500019073486,0.9779999852180481,0.9917500019073486,0.9779999852180481
0.5943750143051147,0.625,0.04038221016526222,0.1642308533191681,0.9913750290870667,0.9729999899864197,0.9913750290870667,0.9729999899864197
0.632937490940094,0.5534999966621399,0.05644325539469719,0.21673236787319183,0.9906250238418579,0.9760000109672546,0.9906250238418579,0.9760000109672546
0.5615624785423279,0.45649999380111694,0.049945417791604996,0.13973598182201385,0.9907500147819519,0.9679999947547913,0.9907500147819519,0.9679999947547913
0.577750027179718,0.5715000033378601,0.03830614686012268,0.22614455223083496,0.9929999709129333,0.9670000076293945,0.9929999709129333,0.9670000076293945
0.6359999775886536,0.6320000290870667,0.03657926991581917,0.14449633657932281,0.9940000176429749,0.9800000190734863,0.9940000176429749,0.9800000190734863
0.6676874756813049,0.718500018119812,0.034249868243932724,0.2628118395805359,0.9936249852180481,0.9729999899864197,0.9936249852180481,0.9729999899864197
0.7368124723434448,0.7459999918937683,0.03773697465658188,0.2764699161052704,0.9946249723434448,0.9739999771118164,0.9946249723434448,0.9739999771118164
