train_acc,val_acc,train_loss,val_loss,train_precision,val_precision,train_recall,val_recall
0.07368750125169754,0.12049999833106995,1.0296051502227783,0.1548645794391632,0.8577499985694885,0.953000009059906,0.8577499985694885,0.953000009059906
0.18649999797344208,0.1574999988079071,0.19961042702198029,0.09834151715040207,0.9363750219345093,0.9629999995231628,0.9363750219345093,0.9629999995231628
0.26243749260902405,0.2980000078678131,0.15053783357143402,0.1491185426712036,0.949874997138977,0.9539999961853027,0.949874997138977,0.9539999961853027
0.32493749260902405,0.2485000044107437,0.1366877555847168,0.09093461185693741,0.9566249847412109,0.9660000205039978,0.9566249847412109,0.9660000205039978
0.3641875088214874,0.34450000524520874,0.1135624572634697,0.08792455494403839,0.9629999995231628,0.9610000252723694,0.9629999995231628,0.9610000252723694
0.3958750069141388,0.4099999964237213,0.10967019945383072,0.09124469757080078,0.9698749780654907,0.968999981880188,0.9698749780654907,0.968999981880188
0.43062499165534973,0.3215000033378601,0.10387313365936279,0.06924719363451004,0.9703750014305115,0.968999981880188,0.9703750014305115,0.968999981880188
0.46412500739097595,0.4269999861717224,0.0841602012515068,0.16902218759059906,0.9778749942779541,0.9670000076293945,0.9778749942779541,0.9670000076293945
0.445499986410141,0.37599998712539673,0.0901762917637825,0.08027521520853043,0.9773749709129333,0.9729999899864197,0.9773749709129333,0.9729999899864197
0.460999995470047,0.3774999976158142,0.08212117105722427,0.09864994883537292,0.9797499775886536,0.9679999947547913,0.9797499775886536,0.9679999947547913
0.4738749861717224,0.4259999990463257,0.08032510429620743,0.0746823251247406,0.9816250205039978,0.9760000109672546,0.9816250205039978,0.9760000109672546
0.4857499897480011,0.5659999847412109,0.07116201519966125,0.12921170890331268,0.9815000295639038,0.9750000238418579,0.9815000295639038,0.9750000238418579
0.5183125138282776,0.4634999930858612,0.07570407539606094,0.1256181001663208,0.984000027179718,0.9649999737739563,0.984000027179718,0.9649999737739563
0.523687481880188,0.5540000200271606,0.0620868019759655,0.13094556331634521,0.9836249947547913,0.9710000157356262,0.9836249947547913,0.9710000157356262
0.5684375166893005,0.5534999966621399,0.0571553073823452,0.09867632389068604,0.9868749976158142,0.9739999771118164,0.9868749976158142,0.9739999771118164
0.5874375104904175,0.4424999952316284,0.06340468674898148,0.06833240389823914,0.9866250157356262,0.9710000157356262,0.9866250157356262,0.9710000157356262
0.5391250252723694,0.492000013589859,0.05713704973459244,0.06174521520733833,0.9869999885559082,0.9779999852180481,0.9869999885559082,0.9779999852180481
0.6006875038146973,0.550000011920929,0.05208749696612358,0.0930686891078949,0.9891250133514404,0.9750000238418579,0.9891250133514404,0.9750000238418579
0.5676875114440918,0.593500018119812,0.06312889605760574,0.14002996683120728,0.9852499961853027,0.9779999852180481,0.9852499961853027,0.9779999852180481
0.6623749732971191,0.7239999771118164,0.04839162528514862,0.3417457640171051,0.9906250238418579,0.972000002861023,0.9906250238418579,0.972000002861023
