train_acc,val_acc,train_loss,val_loss,train_precision,val_precision,train_recall,val_recall
0.0716250017285347,0.0430000014603138,1.017138957977295,0.1665285974740982,0.8420000076293945,0.9269999861717224,0.8420000076293945,0.9269999861717224
0.12393750250339508,0.05050000175833702,0.23372456431388855,0.15708278119564056,0.9167500138282776,0.9290000200271606,0.9167500138282776,0.9290000200271606
0.16581250727176666,0.17649999260902405,0.19408263266086578,0.20098596811294556,0.934374988079071,0.9210000038146973,0.934374988079071,0.9210000038146973
0.1954375058412552,0.14550000429153442,0.17135034501552582,0.10065566003322601,0.9445000290870667,0.9599999785423279,0.9445000290870667,0.9599999785423279
0.20381249487400055,0.12849999964237213,0.1560038924217224,0.09645643085241318,0.9508749842643738,0.9639999866485596,0.9508749842643738,0.9639999866485596
0.2407499998807907,0.2759999930858612,0.12966422736644745,0.9187065958976746,0.9580000042915344,0.8230000138282776,0.9580000042915344,0.8230000138282776
0.25037500262260437,0.2644999921321869,0.1279010772705078,0.10806285589933395,0.9616249799728394,0.953000009059906,0.9616249799728394,0.953000009059906
0.27781251072883606,0.24199999868869781,0.1253645122051239,0.10579825192689896,0.9637500047683716,0.9570000171661377,0.9637500047683716,0.9570000171661377
0.2691875100135803,0.2915000021457672,0.11666812747716904,0.15372581779956818,0.9651250243186951,0.9520000219345093,0.9651250243186951,0.9520000219345093
0.28824999928474426,0.23600000143051147,0.11165419220924377,0.11916300654411316,0.968625009059906,0.9430000185966492,0.968625009059906,0.9430000185966492
0.30931249260902405,0.2955000102519989,0.10022415220737457,0.09911395609378815,0.9735000133514404,0.9589999914169312,0.9735000133514404,0.9589999914169312
0.3401249945163727,0.2720000147819519,0.10055293887853622,0.09547804296016693,0.9697499871253967,0.9549999833106995,0.9697499871253967,0.9549999833106995
0.36818748712539673,0.25200000405311584,0.10654880106449127,0.06884696334600449,0.9726250171661377,0.9649999737739563,0.9726250171661377,0.9649999737739563
0.3943749964237213,0.3569999933242798,0.09028860926628113,0.09022250026464462,0.9762499928474426,0.968999981880188,0.9762499928474426,0.968999981880188
0.3565624952316284,0.3034999966621399,0.09991170465946198,0.09268458187580109,0.9757500290870667,0.972000002861023,0.9757500290870667,0.972000002861023
0.367312490940094,0.3644999861717224,0.0815998986363411,0.10927553474903107,0.9781249761581421,0.9570000171661377,0.9781249761581421,0.9570000171661377
0.3746874928474426,0.4320000112056732,0.08353350311517715,0.1249622032046318,0.9782500267028809,0.972000002861023,0.9782500267028809,0.972000002861023
0.4024375081062317,0.28850001096725464,0.09261289983987808,0.07749570906162262,0.9761250019073486,0.9660000205039978,0.9761250019073486,0.9660000205039978
0.3987500071525574,0.398499995470047,0.07832740992307663,0.09668273478746414,0.9792500138282776,0.9760000109672546,0.9792500138282776,0.9760000109672546
0.4019375145435333,0.42399999499320984,0.0878434032201767,0.11635903269052505,0.9818750023841858,0.9660000205039978,0.9818750023841858,0.9660000205039978
