train_acc,val_acc,train_loss,val_loss,precision,recall
0.028687501326203346,0.06675000488758087,0.7390998601913452,0.09281238913536072,0.8536250591278076,0.8536250591278076
0.1485000103712082,0.16900001466274261,0.15815502405166626,0.0490235909819603,0.9497500658035278,0.9497500658035278
0.2567500174045563,0.2550000250339508,0.0977836400270462,0.03018137440085411,0.9706250429153442,0.9706250429153442
0.34331250190734863,0.34975001215934753,0.0850864052772522,0.06971533596515656,0.9796250462532043,0.9796250462532043
0.4050625264644623,0.3992500305175781,0.07327255606651306,0.030149582773447037,0.98375004529953,0.98375004529953
0.41581252217292786,0.42475003004074097,0.07356631755828857,0.04136722534894943,0.9843750596046448,0.9843750596046448
0.45218750834465027,0.4415000081062317,0.0714469850063324,0.06234326213598251,0.9876250624656677,0.9876250624656677
0.4755000174045563,0.4715000092983246,0.053395044058561325,0.057232342660427094,0.9902500510215759,0.9902500510215759
0.5157500505447388,0.5457500219345093,0.04905220866203308,0.19394874572753906,0.9915000200271606,0.9915000200271606
0.5077500343322754,0.4830000102519989,0.0644308552145958,0.03793264925479889,0.9896250367164612,0.9896250367164612
0.5600000023841858,0.5677500367164612,0.041473664343357086,0.09814702719449997,0.9932500720024109,0.9932500720024109
0.5954375267028809,0.6322500109672546,0.059462714940309525,0.08252471685409546,0.9931250214576721,0.9931250214576721
0.6075000166893005,0.6070000529289246,0.045670732855796814,0.0378996804356575,0.9925000667572021,0.9925000667572021
0.6216250061988831,0.6195000410079956,0.03497734293341637,0.06581936776638031,0.9955000281333923,0.9955000281333923
0.6225625276565552,0.5975000262260437,0.04293002933263779,0.0490083247423172,0.9953750371932983,0.9953750371932983
0.6450000405311584,0.6497500538825989,0.036131273955106735,0.07305459678173065,0.9958750605583191,0.9958750605583191
0.6751875281333923,0.6765000224113464,0.02286800928413868,0.06594091653823853,0.9967500567436218,0.9967500567436218
0.7043125629425049,0.6540000438690186,0.05157078802585602,0.14012055099010468,0.9955000281333923,0.9955000281333923
0.703000009059906,0.674500048160553,0.048106469213962555,0.07830450683832169,0.9957500696182251,0.9957500696182251
0.6631250381469727,0.6985000371932983,0.019891491159796715,1.8569450378417969,0.9985000491142273,0.9985000491142273
0.6973125338554382,0.7047500610351562,0.02021329663693905,0.09899304062128067,0.9978750348091125,0.9978750348091125
0.7081875205039978,0.6972500085830688,0.027692053467035294,0.06983117759227753,0.9963750243186951,0.9963750243186951
0.7316875457763672,0.8385000228881836,0.02703714184463024,0.21460390090942383,0.9981250762939453,0.9981250762939453
0.7478125095367432,0.7255000472068787,0.05135131627321243,0.0953209325671196,0.9963750243186951,0.9963750243186951
0.7713750600814819,0.7460000514984131,0.02184233069419861,0.13582517206668854,0.9986250400543213,0.9986250400543213
0.7906250357627869,0.8187500238418579,0.012648428790271282,0.24181927740573883,0.9986250400543213,0.9986250400543213
0.8060000538825989,0.7502500414848328,0.049915652722120285,0.11963269859552383,0.9956250190734863,0.9956250190734863
0.7760000228881836,0.7625000476837158,0.023329544812440872,0.13047128915786743,0.9978750348091125,0.9978750348091125
0.8126250505447388,0.784250020980835,0.01588277518749237,0.12421981245279312,0.9981250762939453,0.9981250762939453
0.8090000152587891,0.8320000171661377,0.028183482587337494,0.3389367461204529,0.9985000491142273,0.9985000491142273
