train_acc,val_acc,train_loss,val_loss,precision,recall
0.04193750023841858,0.15125000476837158,0.8520105481147766,0.07862447202205658,0.8411250114440918,0.8411250114440918
0.16200000047683716,0.23800000548362732,0.15021657943725586,0.06475001573562622,0.9466249942779541,0.9466249942779541
0.2618125081062317,0.25224998593330383,0.1082763671875,0.061922915279865265,0.9710000157356262,0.9710000157356262
0.29856249690055847,0.3122499883174896,0.09277832508087158,0.07146134972572327,0.9750000238418579,0.9750000238418579
0.3583124876022339,0.3529999852180481,0.08361557871103287,0.03722479194402695,0.9806249737739563,0.9806249737739563
0.39931249618530273,0.3700000047683716,0.0834977775812149,0.03132402151823044,0.984000027179718,0.984000027179718
0.4428749978542328,0.4300000071525574,0.06471798568964005,0.05778738111257553,0.9866250157356262,0.9866250157356262
0.4986250102519989,0.48875001072883606,0.05297578498721123,0.0365060530602932,0.9909999966621399,0.9909999966621399
0.5055000185966492,0.49900001287460327,0.054773371666669846,0.03463124483823776,0.9912499785423279,0.9912499785423279
0.5684375166893005,0.6027500033378601,0.040668170899152756,0.8832433223724365,0.9941250085830688,0.9941250085830688
0.5690624713897705,0.5920000076293945,0.05887765809893608,0.062332313507795334,0.9929999709129333,0.9929999709129333
0.5843750238418579,0.5849999785423279,0.03899349644780159,0.14234264194965363,0.9947500228881836,0.9947500228881836
0.5452499985694885,0.4970000088214874,0.05538281053304672,0.03969072550535202,0.9925000071525574,0.9925000071525574
0.5609375238418579,0.6167500019073486,0.020028093829751015,0.09304630756378174,0.9955000281333923,0.9955000281333923
0.6269375085830688,0.6837499737739563,0.025658754631876945,0.1454598605632782,0.9961249828338623,0.9961249828338623
0.6761875152587891,0.6340000033378601,0.03569157421588898,0.06815966963768005,0.9973750114440918,0.9973750114440918
0.6419374942779541,0.6535000205039978,0.027597837150096893,0.07720895856618881,0.9946249723434448,0.9946249723434448
0.6972500085830688,0.7067499756813049,0.018260017037391663,0.06260499358177185,0.9988750219345093,0.9988750219345093
0.7070000171661377,0.6772500276565552,0.036788418889045715,0.16542857885360718,0.996749997138977,0.996749997138977
0.7039374709129333,0.6682500243186951,0.02649664133787155,0.06034579128026962,0.9971250295639038,0.9971250295639038
0.7077500224113464,0.6855000257492065,0.017098216339945793,0.9794262647628784,0.9976249933242798,0.9976249933242798
0.7268750071525574,0.731249988079071,0.03071724623441696,0.1143072322010994,0.9972500205039978,0.9972500205039978
0.7619374990463257,0.7400000095367432,0.03397586941719055,1.4434473514556885,0.996874988079071,0.996874988079071
0.7514374852180481,0.7225000262260437,0.05832085385918617,0.08530224859714508,0.9957500100135803,0.9957500100135803
0.7293750047683716,0.7017499804496765,0.03362661227583885,0.42243725061416626,0.996874988079071,0.996874988079071
