train_acc,val_acc,train_loss,val_loss
0.0062500000931322575,0.0,0.15153492987155914,0.04529530555009842
0.009125000797212124,0.0005000000237487257,0.056798066943883896,0.041368525475263596
0.013250000774860382,0.030000001192092896,0.05524074658751488,0.1347770243883133
0.017125001177191734,0.016499999910593033,0.04992001876235008,0.02873435616493225
0.026375001296401024,0.003000000026077032,0.042442236095666885,0.0406154990196228
0.03787500038743019,0.013000000268220901,0.03983914107084274,0.026391705498099327
0.05312500149011612,0.008500000461935997,0.03988853842020035,0.03883183002471924
0.06312499940395355,0.013000000268220901,0.03161705285310745,0.024739684537053108
0.09400000423192978,0.013000000268220901,0.029808763414621353,0.03325660526752472
0.09800000488758087,0.006000000052154064,0.027644624933600426,0.04230452701449394
0.09862500429153442,0.049000002443790436,0.023779651150107384,0.0246582068502903
0.1576250046491623,0.08300000429153442,0.021575750783085823,0.02656085416674614
0.1900000125169754,0.05700000375509262,0.025449715554714203,0.026142539456486702
0.18575000762939453,0.09450000524520874,0.02165701426565647,0.027260752394795418
0.18550001084804535,0.12600000202655792,0.018853750079870224,0.022687459364533424
0.20787501335144043,0.11600000411272049,0.019243868067860603,0.022891035303473473
0.2175000160932541,0.061500001698732376,0.015099645592272282,0.021436460316181183
0.2121250033378601,0.101500004529953,0.01750580407679081,0.025659896433353424
0.23675000667572021,0.042500000447034836,0.01406487263739109,0.027962656691670418
0.2213750034570694,0.17550000548362732,0.021675530821084976,0.03095330111682415
0.2826250195503235,0.13650000095367432,0.010829797945916653,0.04885653406381607
0.3218750059604645,0.2580000162124634,0.012069693766534328,0.025303438305854797
0.30812501907348633,0.19950000941753387,0.010099605657160282,0.023909876123070717
0.32587501406669617,0.24500000476837158,0.010779372416436672,0.028541767969727516
0.3148750066757202,0.2824999988079071,0.011038378812372684,0.03378859907388687
0.3216250240802765,0.20500001311302185,0.007571120746433735,0.026436462998390198
0.35100001096725464,0.3215000033378601,0.007954111322760582,0.02744550257921219
0.36550000309944153,0.2590000033378601,0.004336729645729065,0.0275954008102417
0.3593750298023224,0.32200002670288086,0.007720799185335636,0.025151237845420837
0.39900001883506775,0.28550001978874207,0.00667830603197217,0.029714571312069893
0.3707500100135803,0.26750001311302185,0.0062611764296889305,0.028876734897494316
0.34937500953674316,0.2955000102519989,0.006603502668440342,0.026684323325753212
0.3595000207424164,0.2670000195503235,0.005732284393161535,0.025712110102176666
0.36762502789497375,0.26750001311302185,0.0057944850996136665,0.03083788976073265
0.37412500381469727,0.3720000088214874,0.0065696584060788155,0.03378263860940933
0.4047500193119049,0.39250001311302185,0.005743745248764753,0.034838490188121796
0.4115000069141388,0.4000000059604645,0.004394584335386753,0.03188221901655197
0.4232500195503235,0.3410000205039978,0.0017153789522126317,0.038559120148420334
0.405875027179718,0.3190000057220459,0.0043615479953587055,0.03887820243835449
0.40450000762939453,0.3855000138282776,0.004953803960233927,0.034222207963466644
0.4036250114440918,0.37150001525878906,0.013544918037950993,0.0289949718862772
0.382500022649765,0.3830000162124634,0.0053547453135252,0.040378786623477936
0.37912502884864807,0.3035000264644623,0.004549540579319,0.026643473654985428
0.3968750238418579,0.3500000238418579,0.002351165749132633,0.030633868649601936
0.40925002098083496,0.3725000321865082,0.004042304586619139,0.03253605216741562
0.4153750240802765,0.33400002121925354,0.004648634698241949,0.04001648351550102
0.4143750071525574,0.36250001192092896,0.005324827041476965,0.023805871605873108
0.4241250157356262,0.3630000054836273,0.011983242817223072,0.029545817524194717
0.437125027179718,0.3595000207424164,0.00538883451372385,0.06123524159193039
0.4007500112056732,0.39250001311302185,0.00525384908542037,0.04191235080361366
0.4098750054836273,0.3850000202655792,0.0055880798026919365,0.03397555276751518
0.43312501907348633,0.4585000276565552,0.004766174592077732,0.07159973680973053
0.4438750147819519,0.4180000126361847,0.002661292441189289,0.031290195882320404
0.43925002217292786,0.4065000116825104,0.0012101116590201855,0.03381573036313057
0.45000001788139343,0.4090000092983246,0.0008268547826446593,0.03961421921849251
0.4400000274181366,0.3960000276565552,0.002366204746067524,0.03401683270931244
0.4255000054836273,0.33900001645088196,0.005410417448729277,0.07050652801990509
0.4297500252723694,0.4190000295639038,0.004835865925997496,0.03295315429568291
0.4361250102519989,0.39500001072883606,0.004673153627663851,0.04096916317939758
0.4506250321865082,0.4025000333786011,0.0029251480009406805,0.04051718860864639
0.4608750343322754,0.4085000157356262,0.001536655006930232,0.02992541529238224
0.43275001645088196,0.38450002670288086,0.006089976988732815,0.03273558244109154
0.43925002217292786,0.4205000102519989,0.004210075829178095,0.035206567496061325
