train_acc,val_acc,train_loss,val_loss
0.03487500175833702,0.0560000017285347,0.10687965154647827,0.039980918169021606
0.05012500286102295,0.08050000667572021,0.0368332676589489,0.031688276678323746
0.07737500220537186,0.048500001430511475,0.02645818702876568,0.030122928321361542
0.0741250067949295,0.006000000052154064,0.027066586539149284,0.11478038877248764
0.101500004529953,0.21650001406669617,0.021617483347654343,0.05581478402018547
0.12387500703334808,0.18200001120567322,0.018906710669398308,0.035680439323186874
0.14600001275539398,0.10600000619888306,0.02134987711906433,0.028984012082219124
0.14262500405311584,0.10300000756978989,0.026970747858285904,0.07724620401859283
0.2160000056028366,0.30800002813339233,0.010592525824904442,0.03154405951499939
0.2760000228881836,0.1525000035762787,0.01149226725101471,0.054688598960638046
0.24675001204013824,0.21850000321865082,0.01348752249032259,0.023037660866975784
0.25462502241134644,0.3620000183582306,0.010707249864935875,0.0729559063911438
0.3098750114440918,0.3675000071525574,0.006906791590154171,0.033778563141822815
0.3462500274181366,0.3725000321865082,0.008090185932815075,0.031857799738645554
0.3318750262260437,0.38600000739097595,0.012529672123491764,0.03791161999106407
0.35850000381469727,0.37700000405311584,0.012645666487514973,0.047640979290008545
0.3395000100135803,0.33500000834465027,0.0039896578527987,0.03175000101327896
0.3407500088214874,0.3505000174045563,0.0005115604726597667,0.03368827700614929
0.36275002360343933,0.28700000047683716,0.009026038460433483,0.061651747673749924
0.3542500138282776,0.3620000183582306,0.003042429219931364,0.031587839126586914
0.37025001645088196,0.3830000162124634,0.0006586323142983019,0.037880975753068924
0.374750018119812,0.39350003004074097,0.0006261459784582257,0.04138530045747757
0.38962501287460327,0.3800000250339508,0.010149354115128517,0.030563145875930786
0.38475000858306885,0.38750001788139343,0.003201838117092848,0.03297757729887962
0.3933750092983246,0.39650002121925354,0.0003998084575869143,0.03492903336882591
0.4011250138282776,0.39650002121925354,0.00023826226242817938,0.035631243139505386
0.405875027179718,0.3945000171661377,0.00011803508823504671,0.03654526174068451
0.41087502241134644,0.39500001072883606,8.429039007751271e-05,0.038047824054956436
0.4162500202655792,0.39350003004074097,6.879165448481217e-05,0.04078106954693794
0.4245000183582306,0.4100000262260437,3.590509368223138e-05,0.040139470249414444
0.4323750138282776,0.41850000619888306,3.716152423294261e-05,0.04080985113978386
0.43425002694129944,0.41600000858306885,2.6170419005211443e-05,0.04294903948903084
0.4427500069141388,0.43400001525878906,2.159856194339227e-05,0.04048663377761841
0.4397500157356262,0.4820000231266022,0.007240612991154194,0.14819945394992828
0.41475000977516174,0.38050001859664917,0.01464009191840887,0.03494717925786972
0.40675002336502075,0.38350000977516174,0.0008709329413250089,0.03666752949357033
0.4151250123977661,0.41600000858306885,0.0011588467750698328,0.040730252861976624
0.4150000214576721,0.39000001549720764,0.0001537582720629871,0.03756231442093849
0.4227500259876251,0.4165000319480896,8.433648326899856e-05,0.03682941943407059
0.42762503027915955,0.4255000054836273,3.6982779420213774e-05,0.039110615849494934
0.4312500059604645,0.42100003361701965,3.2000225473893806e-05,0.037404462695121765
0.4320000112056732,0.4280000329017639,2.3977465389179997e-05,0.0383896566927433
0.43437501788139343,0.4400000274181366,3.080828537349589e-05,0.04076070711016655
0.4390000104904175,0.40800002217292786,2.019439489231445e-05,0.03898308426141739
0.4401250183582306,0.4280000329017639,1.862931821960956e-05,0.03870069608092308
0.4462500214576721,0.4345000088214874,1.231818623637082e-05,0.03946695476770401
0.4492500126361847,0.4400000274181366,9.282596693083178e-06,0.04067336022853851
0.45500001311302185,0.4280000329017639,9.479291293246206e-06,0.042628295719623566
0.4571250081062317,0.45500001311302185,5.573820544668706e-06,0.04339895769953728
0.44987502694129944,0.44850000739097595,0.012818889692425728,0.042498406022787094
0.46025002002716064,0.4650000333786011,0.006060365587472916,0.04175858199596405
