train_acc,val_acc,train_loss,val_loss,precision,recall
0.04149999842047691,0.041999999433755875,0.4309207499027252,0.16271057724952698,0.9186769723892212,0.9235000014305115
0.009999999776482582,0.013000000268220901,0.06215566769242287,0.09168913960456848,0.9759066104888916,0.9822499752044678
0.006874999962747097,0.0,0.03326922655105591,0.04731062799692154,0.9860349297523499,0.9884999990463257
0.020749999210238457,0.04699999839067459,0.01569591462612152,0.060482919216156006,0.992766261100769,0.9950000047683716
0.04287499934434891,0.05700000002980232,0.028486257418990135,0.029251880943775177,0.9890082478523254,0.9897500276565552
0.06949999928474426,0.12449999898672104,0.005792438052594662,0.029833531007170677,0.9980005025863647,0.9982500076293945
0.11437500268220901,0.0,0.05948220565915108,0.08624060451984406,0.9822455644607544,0.9819999933242798
0.04749999940395355,0.054499998688697815,0.015023109503090382,0.02384083904325962,0.9945040941238403,0.9952499866485596
0.09537500143051147,0.01850000023841858,0.015557206235826015,0.03346816450357437,0.9945040941238403,0.9952499866485596
0.09487500041723251,0.1720000058412552,0.0037018614821135998,0.023223165422677994,0.9989997744560242,0.9987499713897705
0.1746249943971634,0.10949999839067459,0.0020724483765661716,0.03522798418998718,0.9994999766349792,0.9994999766349792
0.2122499942779541,0.23800000548362732,0.00025471762637607753,0.02063962258398533,1.0,1.0
0.23537500202655792,0.25949999690055847,0.00016328446508850902,0.020409822463989258,1.0,1.0
0.26237499713897705,0.265500009059906,9.425099415238947e-05,0.01935620605945587,1.0,1.0
0.27037501335144043,0.25099998712539673,6.0205125919310376e-05,0.018535001203417778,1.0,1.0
0.2784999907016754,0.27649998664855957,5.1398987125139683e-05,0.01903344877064228,1.0,1.0
0.28987500071525574,0.27549999952316284,4.346511559560895e-05,0.018779050558805466,1.0,1.0
0.29887500405311584,0.28850001096725464,3.651400038506836e-05,0.018922928720712662,1.0,1.0
0.3075000047683716,0.296999990940094,3.189285780536011e-05,0.01883700303733349,1.0,1.0
0.3154999911785126,0.31450000405311584,2.7455957024358213e-05,0.019406050443649292,1.0,1.0
0.3215000033378601,0.29649999737739563,2.3460590455215424e-05,0.01899048127233982,1.0,1.0
0.3293749988079071,0.32499998807907104,2.0621257135644555e-05,0.019319208338856697,1.0,1.0
0.3373749852180481,0.3269999921321869,1.769392838468775e-05,0.019190717488527298,1.0,1.0
0.343625009059906,0.33000001311302185,1.5509842341998592e-05,0.01911172643303871,1.0,1.0
0.35237500071525574,0.35350000858306885,1.324384084000485e-05,0.02009083330631256,1.0,1.0
0.3564999997615814,0.35249999165534973,1.143719691754086e-05,0.019518934190273285,1.0,1.0
0.3633750081062317,0.36550000309944153,1.015436828311067e-05,0.020568273961544037,1.0,1.0
0.36675000190734863,0.35100001096725464,9.18250771064777e-06,0.018979841843247414,1.0,1.0
0.3714999854564667,0.35249999165534973,7.720802386756986e-06,0.019015498459339142,1.0,1.0
0.37599998712539673,0.3619999885559082,6.734809630870586e-06,0.019162382930517197,1.0,1.0
0.38087499141693115,0.36899998784065247,5.973882707621669e-06,0.01926223561167717,1.0,1.0
0.3856250047683716,0.3804999887943268,5.264505944069242e-06,0.02025579661130905,1.0,1.0
0.38862499594688416,0.3765000104904175,4.479294602788286e-06,0.019719280302524567,1.0,1.0
0.3933750092983246,0.37400001287460327,3.885477781295776e-06,0.019477378576993942,1.0,1.0
0.398375004529953,0.37950000166893005,3.4922366012324346e-06,0.01942642219364643,1.0,1.0
0.3998749852180481,0.38350000977516174,3.0273206448327983e-06,0.019522443413734436,1.0,1.0
0.4034999907016754,0.38600000739097595,2.5831789116637083e-06,0.01966516487300396,1.0,1.0
0.4047499895095825,0.3889999985694885,2.2866554445499787e-06,0.019678499549627304,1.0,1.0
0.4065000116825104,0.38999998569488525,2.009434183491976e-06,0.01969032548367977,1.0,1.0
0.40937501192092896,0.40149998664855957,1.7805557490646606e-06,0.020281456410884857,1.0,1.0
0.41237500309944153,0.3944999873638153,1.5155148958001519e-06,0.019686982035636902,1.0,1.0
0.4151250123977661,0.4034999907016754,1.3293248457557638e-06,0.020216725766658783,1.0,1.0
0.4165000021457672,0.4034999907016754,1.1593230055950698e-06,0.0201260969042778,1.0,1.0
0.4202499985694885,0.40450000762939453,1.0314355449736468e-06,0.020034369081258774,1.0,1.0
0.42137500643730164,0.4099999964237213,8.969731766228506e-07,0.02063910663127899,1.0,1.0
0.42375001311302185,0.4104999899864197,8.168208296410739e-07,0.020527642220258713,1.0,1.0
0.4283750057220459,0.4099999964237213,6.87917236064095e-07,0.02033417671918869,1.0,1.0
0.42899999022483826,0.40799999237060547,6.129636176410713e-07,0.020179804414510727,1.0,1.0
0.4326249957084656,0.4129999876022339,5.362195452107699e-07,0.020531201735138893,1.0,1.0
0.43424999713897705,0.42100000381469727,4.80177732242737e-07,0.02093762904405594,1.0,1.0
