train_acc,val_acc,train_loss,val_loss,precision,recall
0.0,0.0,0.2639746069908142,0.10962574928998947,0.8764979243278503,0.8960000276565552
0.000375000003259629,0.0010000000474974513,0.12685678899288177,0.06420920044183731,0.947603702545166,0.9539999961853027
0.011125000193715096,0.011500000022351742,0.09319762885570526,0.04727519303560257,0.9647939801216125,0.9660000205039978
0.04574999958276749,0.027499999850988388,0.06939557194709778,0.04035373404622078,0.9731142520904541,0.9772499799728394
0.0676250010728836,0.15199999511241913,0.057420358061790466,0.08143535256385803,0.9778220653533936,0.9810000061988831
0.11762499809265137,0.11699999868869781,0.05497327446937561,0.05007956549525261,0.9820045232772827,0.9822499752044678
0.14087499678134918,0.21299999952316284,0.0460827574133873,0.07444974780082703,0.9815507531166077,0.984250009059906
0.19975000619888306,0.14399999380111694,0.04249828681349754,0.029847417026758194,0.9879879951477051,0.9869999885559082
0.2133750021457672,0.2554999887943268,0.0379786416888237,0.07285906374454498,0.9870291948318481,0.9892500042915344
0.25462499260902405,0.2529999911785126,0.03054925799369812,0.03659661486744881,0.9887780547142029,0.9912499785423279
0.2853749990463257,0.3815000057220459,0.030315570533275604,0.10963565111160278,0.9910045266151428,0.9915000200271606
0.2927500009536743,0.28949999809265137,0.02691563218832016,0.03896751254796982,0.9917603135108948,0.9929999709129333
0.34437501430511475,0.1914999932050705,0.027021829038858414,0.16832946240901947,0.9932516813278198,0.9934999942779541
0.3423750102519989,0.3174999952316284,0.01862497627735138,0.04937691614031792,0.9935032725334167,0.9940000176429749
0.38225001096725464,0.3544999957084656,0.022622741758823395,0.04100973531603813,0.9925037622451782,0.9929999709129333
0.39899998903274536,0.3564999997615814,0.014254676178097725,0.04829764738678932,0.9962509274482727,0.9965000152587891
0.4012500047683716,0.3799999952316284,0.020096173509955406,0.146303191781044,0.9964929819107056,0.9944999814033508
0.42149999737739563,0.4465000033378601,0.01455251220613718,0.03785661980509758,0.9957542419433594,0.996749997138977
0.44987499713897705,0.4819999933242798,0.011067328043282032,0.0642075315117836,0.996006965637207,0.9977499842643738
0.4722500145435333,0.4814999997615814,0.015764862298965454,0.08653323352336884,0.9950099587440491,0.996999979019165
0.4716250002384186,0.44600000977516174,0.013674471527338028,0.04673759639263153,0.9974962472915649,0.9959999918937683
0.4803749918937683,0.42100000381469727,0.011887162923812866,0.09284891188144684,0.9967483878135681,0.9962499737739563
0.49687498807907104,0.42250001430511475,0.014796428382396698,0.10906153917312622,0.9965000152587891,0.9965000152587891
0.4869999885559082,0.4970000088214874,0.013506073504686356,0.0406416691839695,0.9972506761550903,0.9975000023841858
0.5062500238418579,0.49300000071525574,0.012022431939840317,0.061293963342905045,0.9982491135597229,0.9977499842643738
0.5193750262260437,0.5164999961853027,0.00832301564514637,0.06399819254875183,0.9984988570213318,0.9977499842643738
0.5387499928474426,0.534500002861023,0.008547908626496792,0.0684608593583107,0.9992488622665405,0.9977499842643738
0.5512499809265137,0.5435000061988831,0.01036490872502327,0.06539910286664963,0.9984992742538452,0.9980000257492065
0.5602499842643738,0.5690000057220459,0.007977355271577835,0.07755665481090546,0.9982495903968811,0.9980000257492065
0.5676249861717224,0.531000018119812,0.0129528334364295,0.05439618229866028,0.9984981417655945,0.9972500205039978
0.5640000104904175,0.5515000224113464,0.012773197144269943,0.06075862795114517,0.9989992380142212,0.9982500076293945
0.5553749799728394,0.5450000166893005,0.010825419798493385,0.07550391554832458,0.9975005984306335,0.9977499842643738
0.5536249876022339,0.5360000133514404,0.005624466110020876,0.05521814897656441,0.998250424861908,0.9984999895095825
0.5658749938011169,0.5565000176429749,0.010382672771811485,0.06662973016500473,0.9992496371269226,0.9987499713897705
0.581125020980835,0.5609999895095825,0.005221351515501738,0.05431191250681877,0.9992490410804749,0.9980000257492065
0.5887500047683716,0.5795000195503235,0.0028365596663206816,0.07823905348777771,0.9992499947547913,0.9992499947547913
0.5897499918937683,0.5795000195503235,0.009244285523891449,0.06442989408969879,0.9984999895095825,0.9984999895095825
0.5983750224113464,0.5950000286102295,0.0015949339140206575,0.06309177726507187,0.9997498989105225,0.9992499947547913
0.6066250205039978,0.5805000066757202,0.011141769587993622,0.06897059828042984,0.9989994764328003,0.9984999895095825
0.6057500243186951,0.5989999771118164,0.006126836407929659,0.06816736608743668,0.9997497200965881,0.9987499713897705
0.6042500138282776,0.5870000123977661,0.008871289901435375,0.06460604816675186,0.9992494583129883,0.9984999895095825
0.6132500171661377,0.5975000262260437,0.002298942767083645,0.14085885882377625,0.9992498159408569,0.9990000128746033
0.6255000233650208,0.6320000290870667,0.0027806495781987906,0.06711265444755554,0.9994998574256897,0.9992499947547913
0.6268749833106995,0.6044999957084656,0.008171973749995232,0.07008358091115952,0.9992488622665405,0.9977499842643738
0.612375020980835,0.5924999713897705,0.004400754347443581,0.08482161909341812,0.9987503290176392,0.9990000128746033
0.6296250224113464,0.6104999780654907,0.005997079890221357,0.07024993747472763,0.9994997382164001,0.9990000128746033
0.6200000047683716,0.6054999828338623,0.005080266855657101,0.06901897490024567,0.9992498159408569,0.9990000128746033
0.6226249933242798,0.6060000061988831,0.0024553455878049135,0.05845404043793678,0.9992503523826599,0.999750018119812
0.6336249709129333,0.6370000243186951,0.005396491382271051,0.07288756221532822,0.9990000128746033,0.9990000128746033
0.6382499933242798,0.6054999828338623,0.0041256677359342575,0.05861183628439903,0.9990002512931824,0.9992499947547913
