train_acc,val_acc,train_loss,val_loss,train_precision,val_precision,train_recall,val_recall
0.024937499314546585,0.07800000160932541,1.0319911241531372,0.3397413194179535,0.8147500157356262,0.8560000061988831,0.8147500157356262,0.8560000061988831
0.12212499976158142,0.15199999511241913,0.2203839123249054,0.11869243532419205,0.9284999966621399,0.953000009059906,0.9284999966621399,0.953000009059906
0.21806250512599945,0.1459999978542328,0.168343186378479,0.10198816657066345,0.9517499804496765,0.953000009059906,0.9517499804496765,0.953000009059906
0.2865000069141388,0.2304999977350235,0.1365836262702942,0.0936708003282547,0.9601250290870667,0.9729999899864197,0.9601250290870667,0.9729999899864197
0.3465625047683716,0.33899998664855957,0.12276992201805115,0.19371066987514496,0.9693750143051147,0.9419999718666077,0.9693750143051147,0.9419999718666077
0.37462499737739563,0.29100000858306885,0.10358670353889465,0.14466923475265503,0.9728749990463257,0.9300000071525574,0.9728749990463257,0.9300000071525574
0.3869374990463257,0.3319999873638153,0.11067292839288712,0.09924812614917755,0.9756249785423279,0.9760000109672546,0.9756249785423279,0.9760000109672546
0.41624999046325684,0.4350000023841858,0.08514060825109482,0.07191985100507736,0.9798750281333923,0.9800000190734863,0.9798750281333923,0.9800000190734863
0.42100000381469727,0.4404999911785126,0.08369280397891998,0.0666244700551033,0.9807500243186951,0.9810000061988831,0.9807500243186951,0.9810000061988831
0.46799999475479126,0.4284999966621399,0.08316212147474289,0.12482219934463501,0.9848750233650208,0.9700000286102295,0.9848750233650208,0.9700000286102295
0.4741249978542328,0.35899999737739563,0.06420077383518219,0.08763130754232407,0.9852499961853027,0.9779999852180481,0.9852499961853027,0.9779999852180481
0.4781875014305115,0.45249998569488525,0.059938907623291016,0.06401585042476654,0.9857500195503235,0.9860000014305115,0.9857500195503235,0.9860000014305115
0.4893124997615814,0.3970000147819519,0.061374031007289886,0.07918619364500046,0.9866250157356262,0.9810000061988831,0.9866250157356262,0.9810000061988831
0.5234375,0.5584999918937683,0.04371790587902069,0.09968892484903336,0.9922500252723694,0.9860000014305115,0.9922500252723694,0.9860000014305115
0.5533750057220459,0.5509999990463257,0.0473799891769886,0.09341742098331451,0.9909999966621399,0.9810000061988831,0.9909999966621399,0.9810000061988831
0.5872499942779541,0.4975000023841858,0.04497620090842247,0.06648003309965134,0.9908750057220459,0.9829999804496765,0.9908750057220459,0.9829999804496765
0.6109374761581421,0.5975000262260437,0.04376869648694992,0.09939615428447723,0.9916250109672546,0.9800000190734863,0.9916250109672546,0.9800000190734863
0.5900624990463257,0.5799999833106995,0.05872552469372749,0.656888484954834,0.9892500042915344,0.949999988079071,0.9892500042915344,0.949999988079071
0.5793125033378601,0.5479999780654907,0.05387672781944275,0.0692104771733284,0.9913750290870667,0.9869999885559082,0.9913750290870667,0.9869999885559082
0.5891249775886536,0.6225000023841858,0.03964032605290413,0.19952313601970673,0.9926249980926514,0.984000027179718,0.9926249980926514,0.984000027179718
