train_acc,val_acc,train_loss,val_loss
0.07050000131130219,0.048500001430511475,0.23745515942573547,0.0662926733493805
0.10525000095367432,0.1535000056028366,0.06933292746543884,0.03372230753302574
0.17362500727176666,0.11949999630451202,0.08303723484277725,0.02510572224855423
0.18587499856948853,0.17249999940395355,0.053860295563936234,0.023251937702298164
0.25850000977516174,0.22750000655651093,0.051971692591905594,0.027264993637800217
0.32487499713897705,0.23250000178813934,0.06118239462375641,0.10732685029506683
0.39500001072883606,0.3970000147819519,0.0770103856921196,0.025295816361904144
0.39887499809265137,0.40950000286102295,0.05799209699034691,0.034346312284469604
0.4047499895095825,0.4000000059604645,0.0315854549407959,0.025888221338391304
0.40700000524520874,0.5044999718666077,0.030323103070259094,0.07769899815320969
0.46137499809265137,0.5799999833106995,0.05932353064417839,0.031995952129364014
0.5422499775886536,0.4860000014305115,0.04303528741002083,0.0336000993847847
0.5397499799728394,0.6144999861717224,0.07446862757205963,0.06232941523194313
0.5511249899864197,0.5600000023841858,0.047617826610803604,0.044846054166555405
0.5107499957084656,0.5164999961853027,0.020426053553819656,0.023337114602327347
0.49775001406669617,0.5235000252723694,0.019481848925352097,0.028944604098796844
0.5193750262260437,0.5494999885559082,0.02997635491192341,0.04628429934382439
0.5298749804496765,0.5550000071525574,0.03512243926525116,0.03913763165473938
0.5699999928474426,0.6274999976158142,0.03819461539387703,0.07070044428110123
0.5871250033378601,0.5870000123977661,0.021214019507169724,0.05242593586444855
0.590624988079071,0.5860000252723694,0.011973445303738117,0.10076199471950531
0.6017500162124634,0.6514999866485596,0.034196194261312485,0.04894779622554779
0.6556249856948853,0.7289999723434448,0.04152727127075195,0.037735339254140854
0.7158750295639038,0.7875000238418579,0.038344111293554306,0.032884225249290466
0.7447500228881836,0.7850000262260437,0.042273420840501785,0.03602376580238342
0.7332500219345093,0.7639999985694885,0.023785894736647606,0.09721092134714127
0.7566249966621399,0.7770000100135803,0.03877875953912735,0.03107777051627636
0.7354999780654907,0.7639999985694885,0.0223102867603302,0.047521624714136124
0.7419999837875366,0.7369999885559082,0.015204413793981075,0.05193520337343216
0.737375020980835,0.7730000019073486,0.012471361085772514,0.049763426184654236
0.8042500019073486,0.8700000047683716,0.041694749146699905,0.029210947453975677
0.8410000205039978,0.8264999985694885,0.03397592902183533,0.060924626886844635
0.8376250267028809,0.7590000033378601,0.009755768813192844,0.5197538733482361
0.8669999837875366,0.8575000166893005,0.07143332809209824,0.12550336122512817
0.8767499923706055,0.8769999742507935,0.032788652926683426,0.18469493091106415
0.9018750190734863,0.921999990940094,0.017691802233457565,0.042855143547058105
0.8962500095367432,0.8980000019073486,0.03147143870592117,0.06992863118648529
0.8930000066757202,0.8964999914169312,0.025216853246092796,0.0818634107708931
0.890375018119812,0.8960000276565552,0.03239315003156662,0.1404760181903839
0.9103749990463257,0.9135000109672546,0.02165975235402584,0.11257313936948776
0.906624972820282,0.8650000095367432,0.027230342850089073,0.1406579166650772
0.9117500185966492,0.9129999876022339,0.04001343250274658,0.0323687419295311
0.9004999995231628,0.8840000033378601,0.024172544479370117,0.18009544909000397
0.9101250171661377,0.9240000247955322,0.01400394644588232,0.030498413369059563
0.9071249961853027,0.8665000200271606,0.01234027836471796,0.10037636756896973
0.8993750214576721,0.921500027179718,0.03782561793923378,0.08608037233352661
0.9071249961853027,0.9235000014305115,0.0494241900742054,0.05527215451002121
0.9242500066757202,0.9169999957084656,0.02121954783797264,0.16023191809654236
0.9271249771118164,0.9380000233650208,0.024046387523412704,0.07921987771987915
0.937125027179718,0.9365000128746033,0.017699118703603745,0.13133786618709564
0.9459999799728394,0.953000009059906,0.017706288024783134,0.060704123228788376
0.9390000104904175,0.940500020980835,0.02542310394346714,0.16065570712089539
0.9543750286102295,0.9419999718666077,0.02513720467686653,0.12191393226385117
0.9541249871253967,0.9595000147819519,0.024974994361400604,0.0718456581234932
0.9381250143051147,0.9390000104904175,0.05184321105480194,0.025366244837641716
0.9341250061988831,0.934499979019165,0.03753548488020897,0.15327109396457672
0.9327499866485596,0.9394999742507935,0.026656879112124443,0.12647442519664764
0.9392499923706055,0.9340000152587891,0.028338635340332985,0.15680746734142303
0.9388750195503235,0.9300000071525574,0.008190561085939407,0.1724729686975479
0.9386249780654907,0.9459999799728394,0.022329367697238922,0.15033021569252014
0.9496250152587891,0.9585000276565552,0.0038169589824974537,0.09621584415435791
0.9488750100135803,0.9075000286102295,0.028807567432522774,0.4551417827606201
0.9541249871253967,0.9750000238418579,0.029440108686685562,0.053934480994939804
0.952750027179718,0.9679999947547913,0.03302091732621193,0.10028836131095886
0.9552500247955322,0.9589999914169312,0.055538713932037354,0.16318140923976898
0.965499997138977,0.968999981880188,0.011705180630087852,0.10224532335996628
0.9649999737739563,0.9725000262260437,0.010440860874950886,0.03899204358458519
0.9506250023841858,0.9779999852180481,0.03731393814086914,0.04113658517599106
0.9635000228881836,0.9800000190734863,0.04610993340611458,0.10455057770013809
0.9733750224113464,0.9745000004768372,0.011900115758180618,0.11326930671930313
0.9714999794960022,0.9789999723434448,0.02200605347752571,0.09457873553037643
0.968999981880188,0.9779999852180481,0.025185279548168182,0.12397436797618866
0.9692500233650208,0.9769999980926514,0.03787381947040558,0.06580743193626404
0.9663749933242798,0.9645000100135803,0.015672964975237846,0.14018894731998444
0.9661250114440918,0.9585000276565552,0.026875089854002,0.25107067823410034
0.9660000205039978,0.9785000085830688,0.0637241005897522,0.12853805720806122
0.9666249752044678,0.9679999947547913,0.027179013937711716,0.1601627767086029
0.968999981880188,0.9710000157356262,0.009288474917411804,0.16728463768959045
0.9660000205039978,0.972000002861023,0.016900019720196724,0.1684226095676422
0.9695000052452087,0.9794999957084656,0.047530680894851685,0.07430392503738403
0.9737499952316284,0.9739999771118164,0.03528858348727226,0.10928880423307419
0.9722499847412109,0.9620000123977661,0.014568185433745384,0.2625291049480438
0.9741250276565552,0.9409999847412109,0.010268176905810833,0.4373481869697571
0.9788749814033508,0.9549999833106995,0.007476525381207466,0.2935808598995209
0.9716249704360962,0.9574999809265137,0.05028083547949791,0.3647463023662567
0.9777500033378601,0.9854999780654907,0.026768533512949944,0.10865211486816406
0.9760000109672546,0.9495000243186951,0.022615650668740273,0.4026409685611725
0.9760000109672546,0.9764999747276306,0.0236317478120327,0.15196047723293304
0.9798750281333923,0.9810000061988831,0.025053344666957855,0.1408861130475998
